id,label,matcher,reason,content
harv_ev_nad_nad_recommends_bayer_discontinue_comparative_superio_2019_ef44a0_1050,assessable_claim,fires,This is a self-contained advertising claim that promises superior performance regarding pain. A compliance reviewer could assess this claim for substantiation.,Proven Better on Pain
harv_ev_nad_nad_examines_advertising_for_campbell_s_tomato_juice_2008_9b8155_1054,assessable_claim,misses,This is a self-contained advertising claim about the quality of ingredients. A compliance reviewer could assess this claim for substantiation.,Made Only with Peak Season Tomatoes
harv_ev_nad_nad_examines_advertising_for_campbell_s_tomato_juice_2008_9b8155_1055,assessable_claim,fires,This is a self-contained advertising claim detailing the quality of tomatoes used and the resulting flavor. A compliance reviewer could assess this claim for substantiation.,Campbell’s only uses tomatoes that are vine ripened to perfection to ensure that you get the full rich tomato flavor you’ve come to expect from Campbell’s Tomato Juice
harv_ev_nad_nad_recommends_unilever_discontinue_certain_claims_f_2015_204403_1059,assessable_claim,fires,This is a self-contained comparative advertising claim. A compliance reviewer could assess this claim for substantiation.,Superior Odor protection versus Secret Clinical
harv_ev_nad_nad_recommends_unilever_discontinue_certain_claims_f_2015_204403_1060,assessable_claim,misses,This is a self-contained advertising claim about product improvement. A compliance reviewer could assess this claim for substantiation.,"Degree, clinical protection improved"
harv_ev_nad_nad_recommends_gtech_discontinue_challenged_claims_f_2014_184b03_1063,assessable_claim,misses,This is a self-contained comparative advertising claim about capacity. A compliance reviewer could assess this claim for substantiation.,holds as much dirt as some other bagless vacuums
harv_ev_nad_nad_recommends_spectrum_disclose_limitations_to_comp_2019_eec8bd_1064,fragment,fires,This is a numerical value that is cut off and lacks context. It's unclear what 'up to $300 annually' refers to without additional information.,up to $300 annually
harv_ev_nad_nad_reviews_advertising_for_sally_hansen_no_chip_10__2007_f44378_1066,assessable_claim,fires,This is a self-contained advertising claim promising specific performance for a duration and includes a guarantee. A compliance reviewer could assess this claim for substantiation and disclosure of guarantee terms.,"No chipping, no cracking, no fading for 10 days guaranteed"
harv_ev_nad_nad_reviews_advertising_for_sally_hansen_no_chip_10__2007_f44378_1069,assessable_claim,misses,This is a self-contained advertising claim promising specific performance. A compliance reviewer could assess this claim for substantiation.,"no chipping, no cracking, no fading"
harv_ev_nad_nad_recommends_white_rodgers_discontinue_certain_cla_2017_5850a7_1071,assessable_claim,misses,This is a self-contained advertising claim about a unique feature of the product. A compliance reviewer could assess this claim for substantiation.,Sensi thermostat is the only Wi-Fi Choice in its class that DOES NOT require a 24 VAC power c-wire for most installations
harv_ev_nad_nad_recommends_white_rodgers_discontinue_certain_cla_2017_5850a7_1072,assessable_claim,misses,This is a self-contained advertising claim about product compatibility. A compliance reviewer could assess this claim for substantiation.,Works with virtually any Heating/Cooling Systems including Heat Pumps
harv_ev_nad_nad_recommends_white_rodgers_discontinue_certain_cla_2017_5850a7_1074,assessable_claim,fires,This is a self-contained advertising claim about installation time. A compliance reviewer could assess this claim for substantiation.,Installs in 15 minutes
harv_ev_nad_nad_recommends_white_rodgers_discontinue_certain_cla_2017_5850a7_1075,assessable_claim,fires,This is a self-contained advertising claim about installation time. A compliance reviewer could assess this claim for substantiation.,Installs in as little as 15 minutes
harv_ev_nad_nad_oracle_claims_ibm_2012_2dbbdd_1076,assessable_claim,fires,This is a self-contained comparative advertising claim about performance. A compliance reviewer could assess this claim for substantiation.,runs Oracle & Java twice as fast as IBM’s fastest computer
harv_ev_nad_nad_oracle_claims_ibm_2012_2dbbdd_1077,assessable_claim,fires,"This is a self-contained comparative advertising claim about performance, including a product name. A compliance reviewer could assess this claim for substantiation.",SPARC SuperCluster Runs Oracle & Java Twice as Fast as IBM’s Fastest Computer
harv_ev_nad_nad_oracle_claims_ibm_2012_2dbbdd_1079,assessable_claim,fires,"This is a self-contained comparative advertising claim about performance, including a specific product model. A compliance reviewer could assess this claim for substantiation.",SPARC SuperCluster T4-4 runs Oracle and Java twice as fast as IBM’s fastest computer
harv_ev_nad_nad_reviews_advertising_claims_made_for_college_hunk_2018_6912fc_1081,assessable_claim,fires,This is a self-contained advertising claim about being the 'only' company offering a specific set of services across a wide geographic area. A compliance reviewer could assess this claim for substantiation.,"We are the only nationwide moving company that offers full-service residential and commercial moving, junk removal, donation pickups, and moving labor services across the United States and Canada"
harv_ev_nad_nad_reviews_taboola_s_native_ad_widget_recommends_cl_2014_595fa8_1082,not_a_claim,misses,"This appears to be a heading or category label, not a specific advertising claim about a product or service.",More in the News
harv_ev_nad_nad_reviews_taboola_s_native_ad_widget_recommends_cl_2014_595fa8_1083,not_a_claim,misses,"This is a disclosure or label indicating the nature of the content, not an advertising claim about a product or service.",Sponsored Content by Taboola
harv_ev_nad_nad_reviews_taboola_s_native_ad_widget_recommends_cl_2014_595fa8_1084,not_a_claim,misses,"This is a disclosure or label indicating the nature of the content, not an advertising claim about a product or service.",Promoted Stories by Taboola
harv_ev_nad_nad_examines_advertising_claims_for_progresso_soups__2009_0cfabb_1088,assessable_claim,misses,This is a self-contained advertising claim about the composition of a product line. A compliance reviewer could assess this claim for substantiation.,Progresso has 26 soups with no MSG
harv_ev_nad_nad_examines_advertising_for_castrol_gtx_2008_b0695b_1089,assessable_claim,fires,"This is a self-contained advertising claim about product performance and superiority, including a comparative claim and reference to tests. A compliance reviewer could assess this claim for substantiation.","Engine sludge can strike anyone. So get Castrol GTX. It’s superior sludge protection, 57% better than the leading 5W-30. Tests prove it"
harv_ev_nad_nad_examines_advertising_for_castrol_gtx_2008_b0695b_1090,assessable_claim,fires,"This is a self-contained advertising claim about product performance and superiority, including a comparative claim and reference to tests. A compliance reviewer could assess this claim for substantiation.",Superior Sludge Protection. 57% better than the leading 5W-30. Tests prove it
harv_ev_nad_nad_recommends_verizon_discontinue_claim_twice_as_fa_2012_dd7af1_1095,assessable_claim,misses,This is a self-contained comparative advertising claim about speed. A compliance reviewer could assess this claim for substantiation.,twice as fast as any AT&T smartphone
harv_ev_nad_nad_refers_advertising_for_dr_frank_s_joint_pain_rel_2009_ac27b9_1098,assessable_claim,misses,This is a self-contained advertising claim about the efficacy and broad applicability of a product. A compliance reviewer could assess this claim for substantiation.,works for all joint pain – no matter what the cause
harv_ev_nad_nad_refers_advertising_for_dr_frank_s_joint_pain_rel_2009_ac27b9_1099,assessable_claim,misses,"This is a self-contained advertising claim promising to stop inflammation, pain, and stiffness.","Stop inflammation, pain and stiffness"
harv_ev_nad_nad_finds_chattem_can_support_challenged_claims_for__2014_f47d39_1102,assessable_claim,misses,This is a self-contained advertising claim listing symptoms that the product temporarily relieves.,temporarily relieves these symptoms of hay fever or other upper respiratory allergies ? nasal congestion ? runny nose ? sneezing ? itchy nose
harv_ev_nad_nad_examines_advertising_for_conagra_s_hunt_s_tomato_2009_552cd2_1110,assessable_claim,misses,This is a self-contained advertising claim about the ingredients of the product.,"made from all-natural, vine-ripened tomatoes"
harv_ev_nad_nad_examines_advertising_for_conagra_s_hunt_s_tomato_2009_552cd2_1112,assessable_claim,fires,This is a self-contained advertising claim about the ingredients of the product.,packed full of Hunt’s 100% all?natural vine ripened tomatoes
harv_ev_nad_nad_refers_advertising_for_captain_d_s_to_government_2008_c2a303_1113,assessable_claim,fires,This is a self-contained advertising claim comparing the amount of food and offering a monetary return.,"Same amount of food, plus $30 back, $45 bucks back"
harv_ev_nad_nad_refers_advertising_for_captain_d_s_to_government_2008_c2a303_1114,assessable_claim,misses,This is a self-contained advertising claim promoting specific menu items and comparing prices.,"Try Captain D’s wild Alaskan salmon, Alaskan king crab medallions, and flounder basket. Sit down food, fast food prices"
harv_ev_nad_nad_refers_advertising_for_captain_d_s_to_government_2008_c2a303_1115,assessable_claim,misses,This is a self-contained advertising claim comparing Captain D's offerings and prices to a competitor.,Captain D’s offerings are comparable to items served at Red Lobster at one half the price
harv_ev_nad_nad_refers_advertising_for_verizon_fios_to_ftc_fcc_f_2017_05efea_1116,assessable_claim,fires,This is a self-contained advertising claim promising full utilization of devices.,Get 100% Out of All Your Devices
harv_ev_nad_nad_refers_advertising_for_verizon_fios_to_ftc_fcc_f_2017_05efea_1117,assessable_claim,fires,This is a self-contained advertising claim about the network type and its speed.,We are a 100% Fiber Optic Network which means the fastest Internet and WiFi Available
harv_ev_nad_nad_recommends_gat_modify_discontinue_claims_at_issu_2013_1869e8_1120,assessable_claim,fires,This is a self-contained advertising claim about a product's clinical efficacy.,Clinically proven to increase strength!
